id,station_id,longitude,latitude,pm25,proj_x,proj_y,dem,aod,t2m,tp,dwi,r,wind,dwi_scaled,aod_scaled,t2m_scaled,r_scaled,tp_scaled,wind_scaled,dem_scaled,pm25_scaled
1141,2483A,109.9453,27.5444,29.06105264,988613.5517,3056501.848,240,456.5379944,291.0400085,0.000176261,193.4120026,73.55709839,3.032020092,0.967787304,-0.403083861,0.624214854,0.920581277,1.743108149,0.741037153,-0.240662208,-0.876335579
198,1226A,120.348,30.3058,41.92584417,1984405.283,3454534.457,6,775.3460083,290.7030029,0.000121679,176.7969971,70.23259735,2.027400017,0.594162232,1.293231428,0.56081761,0.650081525,0.583008683,0.253857816,-0.597585911,0.06675182
686,1854A,111.6975,28.9703,41.84757582,1153316.808,3223243.953,40,602.40802,291.2709961,0.00013311,183.8280029,68.5891037,2.929680109,0.752269916,0.373062107,0.66766807,0.516357811,0.825966013,0.691408516,-0.545725202,0.061014153
417,1475A,103.712,36.0756,48.03043041,384023.4978,3993101.335,1590,395.6589966,283.6289978,5.05E-05,117.7170029,43.63290024,6.438769817,-0.73438184,-0.72700914,-0.76993899,-1.514216635,-0.929847567,2.393102556,1.818512998,0.51426458
670,1836A,111.158,34.794,60.14226907,1063712.905,3867524.51,341,524.8829956,287.3590088,4.36E-05,108.7969971,54.37279892,1.114220023,-0.934967859,-0.039433434,-0.068252083,-0.640359205,-1.076501891,-0.188978669,-0.086605396,1.402154788
1109,2451A,113.3583,31.7275,45.22135437,1293074.271,3540786.267,70,566.1779785,289.5450134,7.62E-05,160.8419952,64.62750244,0.587131023,0.235378798,0.180289119,0.342977483,0.194020069,-0.383613346,-0.444584619,-0.499965753,0.308337868
1206,2549A,107.525,31.215,42.30390004,740545.5901,3456177.76,437,449.1940002,291.0209961,8.19E-05,168.0399933,71.59750366,0.183173999,0.397241673,-0.442159823,0.620638255,0.761137835,-0.262464122,-0.640479087,0.05982484,0.094466201
774,1954A,84.8983,44.3336,34.87625753,-1102777.905,5109600.266,715,523.7080078,282.4490051,4.95E-05,112.0759964,51.33319855,0.098013699,-0.861232322,-0.045685315,-0.991918343,-0.887677867,-0.951101817,-0.681776628,0.483862401,-0.450036681
668,1834A,113.182,33.737,64.37718103,1258902.097,3763213.585,99,675.9439697,288.9920044,7.26E-05,120.3150024,57.69850159,0.00066598,-0.675960087,0.764332559,0.238945839,-0.369761681,-0.460128646,-0.728984322,-0.455731619,1.712606154
47,1057A,114.8985,40.8367,29.05753836,1335124.181,4568056.199,980,318.3200073,279.9289856,3.02E-05,98.42340088,44.46070099,0.244624004,-1.168241067,-1.138514825,-1.465982545,-1.446862197,-1.361308839,-0.61067959,0.888070868,-0.876593203
395,1453A,102.722,25.0405,29.22826566,270163.9608,2771366.809,1903,318.0310059,289.8380127,0.000166877,195.7250061,63.51100159,6.773439884,1.019800293,-1.140052545,0.398096294,0.103175398,1.543658268,2.555397084,2.295936583,-0.864077589
34,1042A,119.5259,39.8283,30.67458844,1745339.69,4511013.858,-6,499.5050049,283.3190002,5.54E-05,102.9309998,57.22290039,0.033799998,-1.066877756,-0.174464775,-0.828255509,-0.40845922,-0.825701743,-0.712916348,-0.61588969,-0.758051091
578,1739A,113.4922,37.8792,51.31877983,1247487.078,4226566.296,864,364.4049988,282.0610046,5.24E-05,94.83750153,57.02500153,0.00501562,-1.248877929,-0.893305569,-1.06490871,-0.424561363,-0.889464493,-0.726875012,0.711134332,0.755325688
570,1730A,113.0886,36.2126,54.0869105,1227776.098,4037996.019,921,470.4580078,283.7070007,4.52E-05,97.52950287,54.38380051,0.559737027,-1.188342337,-0.329018184,-0.755265142,-0.639464055,-1.042495092,-0.457869033,0.798077285,0.958250792
705,1880A,104.6717,31.4656,45.79337419,468811.7262,3481250.617,480,703.2280273,290.5020142,8.77E-05,156.9490051,63.03789902,0.056533199,0.147836323,0.909505711,0.523007765,0.064681161,-0.139189473,-0.701892135,0.125413384,0.350271287
1054,2382A,117.973,28.4459,34.3860816,1776216.622,3216186.496,100,463.8439941,292.2049866,0.000135109,196.7660065,72.78569794,0.445596993,1.043209484,-0.364210061,0.843369671,0.857815879,0.868453259,-0.513219974,-0.454206304,-0.485970317
1379,2882A,102.5389,24.3702,30.12730588,250349.1782,2697427.178,1628,241.4490051,290.5679932,8.92E-05,204.3150024,66.99269867,7.425300121,1.212965319,-1.547530441,0.535419685,0.386465487,-0.107308098,2.871509458,1.876474967,-0.798171079
699,1872A,109.3886,24.3406,41.80807062,945476.113,2698977.566,91,570.8209839,294.0660095,0.000120365,210.0509949,76.93630219,0.723950028,1.341951771,0.204993646,1.193463921,1.195531948,0.555080599,-0.378235764,-0.467934138,0.05811812
262,1304A,116.943,36.6489,59.03014755,1569716.68,4123034.451,42,771.6989746,287.5750122,6.99E-05,101.413002,49.98180008,0.721045971,-1.101013287,1.273826273,-0.027617684,-0.997635104,-0.51751512,-0.379644054,-0.542674572,1.320627793
1052,2380A,116.385,27.9647,32.35253159,1623924.381,3146105.613,48,558.8220215,292.6809998,0.000143549,198.572998,69.86949921,3.529210091,1.083843677,0.141149506,0.932916922,0.620537856,1.047839127,0.982143915,-0.533522682,-0.635045053
971,2290A,117.8472,30.9697,46.12497878,1731712.191,3498055.846,9,661.4719849,290.3080139,0.000107718,164.4799957,68.542099,2.232069969,0.317187269,0.68732995,0.486512572,0.512533249,0.286278101,0.353110234,-0.593009966,0.374580434
677,1844A,112.2551,30.3175,46.12247009,1198419.531,3376364.413,33,646.2540283,290.9150085,0.000137599,176.029007,64.96640015,1.299100041,0.576892279,0.606358169,0.600699946,0.221594657,0.921376341,-0.09932316,-0.556402407,0.374396528
1212,2555A,103.0109,29.9834,39.00428313,308104.552,3318611.004,625,431.0169983,287.4869995,0.000162697,169.0570068,78.96549988,0.0117486,0.420111466,-0.538876106,-0.044174568,1.360638671,1.454815504,-0.723609928,0.346584054,-0.1474209
67,1079A,114.5331,37.0964,68.45291675,1348209.922,4148354.142,62,735.3569946,287.8699951,3.83E-05,97.01519775,46.40520096,0.048655201,-1.199907622,1.080457682,0.027874281,-1.288646948,-1.189149416,-0.705712483,-0.512168273,2.011388687
1181,2523A,105.8945,32.4535,26.21950466,584073.2576,3591056.734,530,433.6600037,288.3479919,9.11E-05,149.598999,69.16660309,0.00268203,-0.017444787,-0.52481319,0.117794685,0.563346349,-0.066925023,-0.728006661,0.201679132,-1.084642732
1347,2704A,81.2867,43.895,49.19566467,-1405302.334,5141825.362,607,407.2860107,287.1480103,1.81E-05,152.7189941,38.27719879,0.148939997,0.052715189,-0.665144065,-0.107944965,-1.949986063,-1.618485263,-0.657080486,0.319128385,0.599685144
1135,2477A,111.6217,26.2081,45.92448182,1162417.397,2915684.589,119,485.6350098,292.696991,9.30E-05,208.2779999,68.92160034,1.529489994,1.302082065,-0.248264315,0.935925174,0.543411573,-0.026541948,0.012401887,-0.425225319,0.359882476
1218,2563A,104.6289,30.1377,33.64035399,464257.6556,3334101.904,376,623.8410034,291.8240051,7.17E-05,180.4420013,68.13379669,1.274719954,0.676128197,0.487102833,0.771699714,0.47931152,-0.47925747,-0.111146012,-0.033219373,-0.540637842
139,1154A,118.777,32.0144,41.65937102,1806604.229,3626311.801,15,718.3859863,289.3179932,0.00015744,147.3990021,66.75650024,2.836980104,-0.066916573,0.990158256,0.300270611,0.36724708,1.343081912,0.646454679,-0.583858076,0.047217305
29,1037A,118.144,39.643,58.23200076,1629586.064,4471605.718,28,639.5100098,285.3080139,4.04E-05,99.67489624,47.37760162,0.644239008,-1.140098431,0.570474562,-0.454083725,-1.209527064,-1.144515491,-0.416890737,-0.564028981,1.262117542
1252,2603A,100.0869,23.8822,23.49127324,-585.6493617,2649888.25,1480,174.9759979,291.0339966,0.000148215,202.022995,67.57319641,0.965156972,1.161424474,-1.901220353,0.6230839,0.433697987,1.147011457,-0.261265138,1.650728352,-1.284642916
429,1491A,87.6046,43.768,57.20697235,-900749.2829,4995556.574,928,545.9470215,281.2969971,2.94E-05,99.23770142,46.98379898,0.193676993,-1.149929722,0.072644141,-1.208633235,-1.24156902,-1.378312239,-0.635385777,0.80875449,1.186975137
1089,2429A,110.78,32.6494,47.22199062,1042455.68,3627212.557,289,444.3269959,289.0979919,7.47E-05,147.6880035,65.05319977,1.005049944,-0.060417739,-0.468056204,0.258884129,0.228657153,-0.415494721,-0.241919485,-0.165921775,0.454999774
38,1048A,114.5426,36.6164,65.41202596,1354447.425,4094987.681,55,785.5020142,288.3089905,3.73E-05,97.21179962,47.9538002,0.025745001,-1.195486595,1.347269556,0.11045777,-1.162644367,-1.210403665,-0.716822529,-0.522845477,1.788468185
427,1489A,106.1358,38.5036,34.21919164,599035.8889,4262304.052,1113,529.3259888,282.2340088,6.08E-05,98.9536972,39.95729828,0.020985501,-1.156316184,-0.015793133,-1.032363288,-1.813283896,-0.710928794,-0.719130596,1.090937759,-0.498204625
393,1451A,102.625,24.9624,25.86874105,260222.0391,2762882.449,2028,214.1060028,289.9289856,0.000155097,194.6230011,63.88029861,8.811670303,0.995019278,-1.693017226,0.415210049,0.133223441,1.293283205,3.543814265,2.486600954,-1.110356381
645,1809A,116.0726,29.7534,44.81035951,1573957.97,3343369.873,26,598.0579834,291.1600037,0.000158942,181.6990051,71.00289917,3.137660027,0.704394702,0.34991641,0.646788262,0.712757532,1.375005796,0.792266065,-0.567079611,0.278208809
1348,2705A,81.3364,43.941,49.71363821,-1399759.348,5145718.015,665,399.8429871,286.5329895,2.80E-05,152.3939972,39.63690186,0.201839,0.045406916,-0.704746942,-0.223642222,-1.839353117,-1.408068189,-0.631427702,0.407596653,0.637656558
1380,2883A,102.5381,24.339,23.60955834,250206.7079,2693972.063,1657,223.2250061,290.5899963,8.89E-05,204.7160034,67.01899719,7.180379868,1.221982712,-1.644496787,0.539558892,0.38860528,-0.113684373,2.752738105,1.920709101,-1.275971716
62,1074A,115.6951,37.7575,59.32782982,1443446.788,4233184.802,21,744.28302,287.6650085,2.44E-05,95.70690155,43.5909996,0.991365016,-1.22932755,1.127951323,-0.010687647,-1.517625902,-1.484583489,-0.248555839,-0.574706186,1.342450175
1010,2338A,117.0151,25.0311,23.27168537,1717892.868,2822957.71,385,311.4169922,292.321991,0.000137623,219.1490021,79.10929871,0.031016899,1.546540545,-1.175244422,0.865380452,1.372338938,0.921886443,-0.714265981,-0.019491538,-1.300740383
99,1114A,121.5180556,38.85611111,25.94751425,1937294.996,4432830.132,55,432.1019897,284.9580078,4.62E-05,102.7929993,62.03379822,0.018456699,-1.069981002,-0.533103078,-0.519926613,-0.017018021,-1.021240842,-0.72035691,-0.522845477,-1.104581705
552,1708A,116.3697,23.5353,33.78799177,1665780.029,2649383.292,7,540.3120117,295.2650146,0.00011741,225.7140045,77.23000336,0.215569004,1.694169114,0.042661353,1.419019872,1.219429096,0.492274291,-0.624769489,-0.596060596,-0.529814866
795,1977A,119.941,37.177,33.33852456,1830289.902,4220698.944,49,578.6550293,286.3930054,3.69E-05,96.96099854,59.04970169,1.675519943,-1.201126411,0.246677074,-0.249975928,-0.259820584,-1.218905365,0.083217487,-0.531997367,-0.562764243
1432,3051A,117.3916,39.1495,52.08865289,1572414.528,4407222.262,3,741.2670288,286.3250122,5.27E-05,96.48750305,47.13690186,1.363080025,-1.211774002,1.111903822,-0.262766758,-1.229111724,-0.883088218,-0.068296778,-0.602161856,0.811763259
1055,2383A,117.9511,28.4622,34.062995,1773841.46,3217779.133,86,466.4880066,292.1619873,0.000138751,196.5010071,72.68109894,0.495554,1.037250388,-0.350141786,0.835280675,0.849305127,0.945861237,-0.488993879,-0.475560713,-0.509655031
998,2323A,118.981,25.4792,22.56137855,1914169.786,2893230.559,223,420.697998,292.1239929,0.000121401,220.3990021,82.09649658,0.660013974,1.574649554,-0.593781495,0.828133196,1.615393843,0.577100002,-0.409240843,-0.266592563,-1.352811294
1223,2568A,102.2402,31.8934,9.852978551,238976.0757,3531942.957,3018,117.7190018,276.5299988,0.000131187,155.3130035,67.26059723,0.066739,0.111047216,-2.205873667,-2.105397424,0.408263193,0.785094091,-0.696942945,3.996662772,-2.284434
285,1332A,114.3894,30.4822,81.42895141,1403144.947,3409970.37,28,668.5219727,291.2369995,0.000126898,170.2510071,65.44879913,1.865309954,0.446961198,0.72484156,0.661272655,0.2608453,0.693934613,0.175254043,-0.564028981,2.962631057
1389,2916A,117.49,30.66,42.31031543,1701147.661,3459354.485,15,514.059021,290.5119934,0.00012751,170.7100067,69.44329834,3.522360086,0.457282818,-0.097025693,0.524885044,0.585859801,0.706942214,0.978822081,-0.583858076,0.094936498
1460,3149A,115.0158,30.1594,41.80039911,1466899.625,3379182.196,79,593.21698,291.1279907,0.000139611,175.7129974,68.30500031,0.067797102,0.569786106,0.324158375,0.640766,0.493241591,0.964139892,-0.69642983,-0.486237918,0.05755574
919,2237A,129.4892,42.8939,26.38706894,2502423.483,5049866.035,184,241.6990051,278.1610107,6.37E-05,128.552002,63.27180099,1.447960019,-0.49073297,-1.54620024,-1.798572674,0.083712717,-0.649291469,-0.027135168,-0.326079846,-1.072358991
170,1191A,120.242,31.5031,38.74170349,1955151.334,3588004.207,34,729.7969971,290.4089966,0.000168953,156.6620026,68.37689972,8.775050163,0.141382438,1.050874019,0.505509363,0.499091724,1.587782091,3.526055735,-0.554877092,-0.166669992
604,1766A,123.8142,41.3472,31.5974753,2077204.257,4751730.459,166,305.6659851,280.4909973,3.46E-05,114.0049973,57.39569855,0.476675004,-0.817854479,-1.20584441,-1.36025732,-0.394399408,-1.26779014,-0.498149038,-0.353535516,-0.690396441
786,1968A,120.014,36.253,42.03132656,1853421.575,4118286.979,33,607.9520264,286.1400146,2.41E-05,97.57479858,62.58570099,0.108250998,-1.187323763,0.402560684,-0.29756837,0.027887834,-1.490959764,-0.676812163,-0.556402407,0.074484485
1268,2620A,99.7064,27.8136,11.77520074,-21794.81865,3087822.045,3350,64.8588028,279.3340149,8.84E-05,165.052002,68.98950195,4.045740128,0.330050093,-2.487132481,-1.577907992,0.548936423,-0.124311498,1.232629414,4.503067342,-2.143520444
64,1076A,115.6906,37.739,61.83742607,1443286.955,4231077.433,23,745.0380249,287.6749878,2.40E-05,95.84629822,43.60609818,0.990700006,-1.226192908,1.131968557,-0.008810348,-1.516397398,-1.493085188,-0.248878328,-0.571655556,1.526422733
988,2308A,116.478,31.7618,42.98193473,1590204.617,3571994.65,45,538.7520142,289.4289856,0.000117654,160.7920074,66.06580353,0.648003995,0.234254712,0.03436091,0.321150419,0.311048183,0.497460327,-0.415064948,-0.538098627,0.144171318
1025,2353A,114.9831,27.8344,36.54915492,1485885.886,3119226.695,58,558.9920044,292.2780151,0.000178605,193.9230042,69.96920013,1.387619972,0.979278303,0.142053952,0.857107738,0.628650073,1.79292811,-0.056396403,-0.518269532,-0.327400535
258,1300A,116.93,36.67,52.42094525,1568250.464,4125241.798,32,746.6450195,287.6440125,6.84E-05,101.3479996,49.46039963,0.708899975,-1.102475009,1.140519062,-0.014637399,-1.040059123,-0.549396495,-0.38553412,-0.557927722,0.836122825
347,1397A,112.427,23.0706,38.22207618,1262222.579,2570768.307,5,456.0180054,295.4779968,0.000143364,226.548996,76.3207016,1.023599982,1.712945741,-0.405850621,1.459085926,1.145443287,1.043907091,-0.23292385,-0.599111226,-0.204762639
320,1370A,113.299,22.2281,27.19050447,1357407.206,2481678.775,4,442.3110046,296.1170044,0.000121216,232.4160004,78.49099731,1.450379968,1.844878285,-0.4787829,1.579295562,1.322030523,0.573167965,-0.025961641,-0.600636541,-1.013461035
1008,2336A,117.0216,25.1035,26.77544152,1717824.206,2831148.832,350,327.5469971,292.1610107,0.000142342,218.3769989,79.23310089,0.022439299,1.529180349,-1.089419811,0.835096957,1.382412166,1.022185248,-0.718425593,-0.072877562,-1.043888317
1125,2467A,112.4067,28.6428,36.84990199,1224975.641,3190954.54,28,700.1019897,291.5339966,0.000160554,185.6029968,70.36430359,1.918040037,0.792184572,0.892872674,0.717143529,0.660797871,1.409267646,0.20082491,-0.564028981,-0.30535348
384,1441A,106.6243,26.6266,27.08836692,661697.1444,2946106.25,1255,399.848999,288.178009,0.00012709,192.0980072,80.22730255,4.166490078,0.938239217,-0.704714954,0.085817628,1.4633059,0.698015429,1.291185759,1.307532484,-1.020948497
565,1724A,113.3444,40.0917,32.3644818,1211749.524,4471442.939,1059,418.6830139,280.8890076,4.97E-05,93.0094986,42.04550171,0.312209994,-1.289984609,-0.604502833,-1.285383917,-1.64337614,-0.946850967,-0.577904516,1.00857075,-0.634169011
194,1222A,118.3214,33.9506,54.46543052,1735077.35,3837741.698,20,848.9509888,288.3479919,8.14E-05,112.1149979,62.23830032,1.828179955,-0.860355287,1.68486918,0.117794685,-0.000378602,-0.273091247,0.157248262,-0.576231501,0.985999198
483,1628A,118.0062,37.3803,57.17128025,1654022.919,4217368.886,11,758.0369873,287.0950012,9.98E-05,94.58850098,48.43180084,1.31833005,-1.254477256,1.201133502,-0.117916998,-1.123751597,0.117986951,-0.089997781,-0.589959336,1.184358634
957,2275A,117.3065,32.8985,48.60820033,1654568.927,3708019.551,27,644.8319702,288.9620056,0.00013688,128.6309967,64.51480103,1.73921001,-0.4889566,0.598791675,0.233302487,0.18485006,0.906094535,0.114103277,-0.565554296,0.556619525
1407,3006A,117.1694,34.1781,65.39827947,1624574.663,3849603.478,42,735.7459717,288.6180115,9.91E-05,108.362999,60.07709885,1.083580017,-0.944727264,1.082527354,0.168590572,-0.176225881,0.103108976,-0.203837199,-0.542674572,1.787460463
272,1319A,113.564,34.802,64.48182903,1284377.146,3884691.499,115,857.3029785,289.4030151,7.00E-05,105.9990005,52.49399948,0.183183998,-0.997886988,1.729308489,0.316264868,-0.793228696,-0.515389695,-0.640474238,-0.431326579,1.720277651
987,2307A,116.508,31.7371,44.43530067,1593367.058,3569539.133,67,549.0780029,289.4240112,0.00011539,160.8739929,66.12740326,0.656877995,0.236098337,0.089303483,0.320214639,0.316060277,0.449340706,-0.410761601,-0.504541698,0.250714133
989,2309A,116.5068,31.7797,45.28723123,1592741.809,3574291.039,41,582.7949829,289.4179993,0.000117776,160.6809998,65.98670197,0.799085975,0.231758461,0.26870496,0.319083684,0.304612044,0.500053346,-0.341799422,-0.544199887,0.313167145
479,1622A,116.3061,37.4664,55.1027808,1501471.566,4207167.197,22,749.6480103,287.5079956,3.01E-05,96.123703,44.89609909,0.918529987,-1.21995485,1.156497391,-0.040224797,-1.411435805,-1.363434264,-0.283876376,-0.573180871,1.032721838
543,1697A,114.6944,23.7586,30.36875899,1491071.355,2661500.208,48,362.946991,294.8989868,0.000141299,224.7550049,76.54820251,0.208241001,1.672603891,-0.901063345,1.350162993,1.163954016,1.000017065,-0.628323123,-0.533522682,-0.780470724
453,1590A,110.0377,40.5546,41.96212609,926603.0969,4501526.033,1014,429.5920105,281.5100098,2.64E-05,88.7559967,37.87950134,0.080439597,-1.385633988,-0.546458188,-1.168561443,-1.982344922,-1.442074989,-0.690298993,0.939931577,0.069411562
1139,2481A,111.5989,26.4519,49.38902356,1158739.226,2942677.556,110,490.4429932,292.5889893,0.000119429,205.9579926,69.67479706,0.729685009,1.249911581,-0.222681973,0.915607975,0.604695815,0.535186621,-0.375454649,-0.438953154,0.613859826
835,2018A,121.989,39.625,39.40341488,1961875.355,4526631.296,122,386.1369934,283.3590088,3.05E-05,105.9889984,59.76760101,0.00199021,-0.998111908,-0.777673863,-0.820729121,-0.201408333,-1.354932564,-0.728342151,-0.420649374,-0.118161497
1463,3165A,108.6594,34.2969,57.33938799,836841.6059,3801142.635,388,726.1929932,288.32901,5.26E-05,121.125,57.8526001,0.000132871,-0.657745503,1.031697817,0.114223824,-0.357223376,-0.885213643,-0.729242847,-0.014915593,1.196682214
683,1850A,113.2621,29.4758,44.71765905,1302456.376,3289297.267,46,525.7960205,291.2550049,0.000129045,186.8339996,69.34079742,4.185120106,0.819866387,-0.034575407,0.664659817,0.577519761,0.739567488,1.300220184,-0.536573312,0.271413157
691,1861A,110.4417,29.315,25.57833888,1028822.778,3255204.752,822,337.8609924,289.1369934,0.000138341,185.6679993,73.48439789,1.419469953,0.793646297,-1.034541053,0.266221063,0.914665963,0.937146994,-0.040951109,0.647071103,-1.131645077
1216,2561A,104.6617,30.1366,43.57272668,467416.432,3333970.192,384,631.4019775,291.7969971,7.26E-05,180.6170044,68.32510376,1.288810015,0.680063528,0.527333303,0.766618989,0.494877319,-0.460128646,-0.104313193,-0.021016853,0.187480877
89,1103A,123.428,41.8472,37.1641245,2032373.828,4800283.64,50,552.039978,281.9909973,6.07E-05,115.1949997,46.8042984,0.362046003,-0.791094649,0.105063575,-1.078078431,-1.256174178,-0.713054219,-0.553737097,-0.530472052,-0.282318572
821,2003A,119.794,31.371,45.42731418,1913995.918,3567083.227,2,638.9780273,290.1430054,0.000178373,164.102005,69.65319824,4.000850201,0.308687314,0.567643987,0.455471295,0.602938416,1.787997124,1.210860543,-0.603687171,0.323436294
104,1119A,125.323,43.9167,33.27160424,2132355.55,5067834.167,208,455.20401,279.0230103,4.80E-05,124.4820023,56.08840179,3.609859943,-0.582255897,-0.410181732,-1.636413947,-0.500768287,-0.982983192,1.021254164,-0.289472287,-0.567670013
662,1828A,113.227,35.213,64.89395555,1249641.994,3927824.074,101,912.9450073,287.9790039,4.89E-05,102.7860031,53.43199921,0.184148997,-1.070138327,2.025368876,0.048380936,-0.716907862,-0.963854367,-0.640006273,-0.452680989,1.75048967
246,1285A,119.315,26.0753,26.58976688,1940922.962,2964250.784,12,510.1870117,292.1640015,0.000134729,216.3910065,84.80660248,0.829572976,1.484520926,-0.117627899,0.835659584,1.835903016,0.860376644,-0.32701509,-0.588434021,-1.057499685
97,1112A,121.6330556,38.91194444,33.7754193,1946184.143,4440956.48,48,457.1300049,284.8210144,4.37E-05,102.9160004,62.21210098,0.033978201,-1.06721505,-0.399933889,-0.54569771,-0.002510325,-1.074376466,-0.71282993,-0.533522682,-0.530736524
1049,2377A,116.3553,27.9883,38.0741062,1620721.745,3148470.282,42,590.5689697,292.6600037,0.000148611,198.0070038,69.76950073,3.694000006,1.071116048,0.310068829,0.928967151,0.612401428,1.15542814,1.062056952,-0.542674572,-0.215609968
617,1781A,123.9483,47.3227,26.83285823,1929322.313,5417889.958,146,234.8509979,277.6470032,6.44E-05,155.5910034,52.3362999,0.360594004,0.117298657,-1.582637151,-1.895267384,-0.806060005,-0.634413494,-0.554441228,-0.384041815,-1.039679234
1133,2475A,113.0383,25.8071,27.56616116,1307418.042,2879086.567,212,450.9620056,291.8710022,0.00013279,208.5449982,76.34960175,0.533244014,1.308086112,-0.432752611,0.780540773,1.147794762,0.819164653,-0.470716525,-0.283371027,-0.985922533
903,2221A,120.4486,41.5672,36.06193738,1789790.334,4718607.481,176,349.4580078,282.1300049,5.32E-05,109.836998,44.77920151,0.133360997,-0.911581143,-0.972835594,-1.051928424,-1.420947237,-0.872461093,-0.664635349,-0.338282366,-0.363117299
703,1878A,104.7778,31.4747,40.46402186,478893.2238,3482233.927,492,674.7659912,291.1040039,8.32E-05,157.3370056,64.14240265,0.068095803,0.156561371,0.758064765,0.636253621,0.154549673,-0.234833597,-0.696284979,0.143717164,-0.040410911
1157,2499A,108.3411,21.6158,29.36888303,845936.203,2394020.917,1,447.8389893,295.598999,0.000127003,235.5670013,79.73329926,0.049457598,1.915735495,-0.449369572,1.48184877,1.423111066,0.696166309,-0.705323369,-0.605212486,-0.853769262
1303,2657A,106.7039,35.5294,40.82054199,654483.0999,3933089.183,1351,258.3190002,281.2369995,6.70E-05,111.038002,59.95059967,0.045099098,-0.884573917,-1.457768486,-1.219919939,-0.186518552,-0.579152445,-0.707436975,1.453962721,-0.014275265
776,1956A,86.1461,41.7511,50.17135978,-1070332.614,4797558.772,934,825.3740234,284.3080139,2.65E-05,123.5650024,36.20780182,0.238892004,-0.602876664,1.559420743,-0.642202984,-2.118363621,-1.439949564,-0.61345926,0.817906379,0.671211042
755,1934A,107.1186,34.3739,49.62089776,694802.9606,3805648.5,607,412.355011,285.6520081,8.08E-05,125.211998,60.21350098,0.046328802,-0.565840332,-0.638172902,-0.389371791,-0.165127451,-0.285843797,-0.706840644,0.319128385,0.630857975
553,1709A,116.3242,23.5486,36.79914591,1660953.521,2650498.266,6,556.3649902,295.256012,0.000118221,225.7749939,77.07089996,0.184287995,1.695540595,0.128076122,1.41732631,1.206483566,0.509511487,-0.639938867,-0.597585911,-0.309074288
1373,2875A,115.7838889,32.88922222,55.22117878,1511093.194,3691049.198,30,717.6740112,289.2109985,9.68E-05,137.3860016,62.75049973,0.768136978,-0.292080991,0.986369975,0.280142847,0.041296769,0.054224201,-0.356807794,-0.560978351,1.041401313
144,1159A,118.907,32.105,37.59105849,1817700.745,3638107.279,24,678.3859863,289.230011,0.000134574,141.3179932,66.99880219,2.837290049,-0.203661481,0.777326054,0.283719465,0.386962103,0.857082235,0.646604983,-0.570130241,-0.251021052
1076,2407A,112.55,32.9683,58.84575758,1206378.841,3673188.379,122,659.6400146,289.098999,0.000114654,138.7680054,61.98759842,1.111179948,-0.261003585,0.677582393,0.259073584,-0.020777092,0.433697578,-0.19045292,-0.420649374,1.307110601
605,1767A,121.0986,41.0781,45.59858731,1854593.364,4674268.977,53,426.9429932,283.0960083,3.18E-05,109.3069992,50.44290161,0.826587975,-0.923499336,-0.560553093,-0.87020458,-0.960117339,-1.32730204,-0.328462633,-0.525896107,0.335991922
798,1980A,122.41,37.161,21.72875785,2052058.712,4257731.518,28,461.7099915,285.223999,4.17E-05,99.48400116,67.86270142,0.201435998,-1.144391129,-0.375564673,-0.469888546,0.457253713,-1.116884966,-0.631623134,-0.564028981,-1.413848745
352,1402A,108.316,22.8561,33.04909363,840321.4749,2531418.309,84,607.3660278,295.6270142,0.000109575,227.1950073,77.98560333,2.979480028,1.727472731,0.3994427,1.487118969,1.28090888,0.325747243,0.715558433,-0.478611343,-0.583981739
120,1135A,126.685,45.7319,40.81920279,2185328.719,5298179.374,144,325.8269959,277.1990051,7.85E-05,148.8990021,58.79000092,1.534229994,-0.033185763,-1.098571602,-1.979544455,-0.280951272,-0.334728571,0.014700497,-0.387092445,-0.014373438
1088,2428A,111.0419,32.395,29.35371144,1068681.115,3600320.424,908,315.3789978,287.8450012,8.87E-05,152.2680054,68.6190033,0.656970978,0.042573713,-1.154163363,0.023172447,0.518790608,-0.117935223,-0.41071651,0.77824819,-0.854881456
945,2263A,127.4961,50.2486,18.7285418,2095403.104,5812841.266,151,141.6080017,273.4809875,6.64E-05,138.7200012,64.17900085,0.724762022,-0.262083065,-2.078764956,-2.678975172,0.157527504,-0.591904995,-0.377841997,-0.37641524,-1.633787478
1328,2684A,106.2792,36.0022,35.33442024,615291.0384,3984949.063,1761,217.4609985,280.1579895,4.87E-05,104.5210037,57.41249847,0.054723099,-1.031123009,-1.675165948,-1.422902501,-0.393032474,-0.968105217,-0.702769923,2.079341858,-0.416449858
1459,3148A,103.8286,30.0561,39.0664051,387080.8315,3325579.895,415,832.447998,291.5360107,0.000116054,171.8990021,69.3463974,0.470874995,0.484020003,1.597059983,0.71752242,0.577975406,0.463453528,-0.500961688,0.026267911,-0.142866886
455,1592A,109.9486,39.8261,28.67740192,923575.9181,4420187.608,1455,360.8640137,281.006012,3.85E-05,87.45950317,43.86629868,2.768399954,-1.414788507,-0.912146461,-1.263373136,-1.495226049,-1.184898566,0.613197498,1.612595478,-0.904460105
1441,3066A,116.2714,37.4372,54.57051587,1498782.425,4203537.159,24,684.3969727,287.54599,2.74E-05,96.69080353,44.84030151,0.95986402,-1.207202342,0.80930934,-0.033077319,-1.415975804,-1.420820739,-0.263831896,-0.570130241,0.993702756
